,pw,x1
303,6,cT1_Sedan_not_cT2_SUV_Audi
304,6,cT1_Sedan__cT2_SUV_Audi
305,6,not_cT1_Sedan__cT2_SUV_Audi
306,6,cT1_Sedan_not_cT2_Audi
307,6,cT1_Sedan__cT2_Audi
308,6,not_cT1_Sedan__cT2_Audi
309,6,cT1_Sedan_Audi_not_cT2_SUV_BMW
310,6,cT1_Sedan_Audi__cT2_SUV_BMW
311,6,not_cT1_Sedan_Audi__cT2_SUV_BMW
312,6,cT1_Sedan_Audi_not_cT2_BMW
313,6,cT1_Sedan_Audi__cT2_BMW
314,6,not_cT1_Sedan_Audi__cT2_BMW
315,6,cT1_Sedan_Audi_not_cT2_Sedan_Audi
316,6,cT1_Sedan_Audi__cT2_Sedan_Audi
317,6,not_cT1_Sedan_Audi__cT2_Sedan_Audi
318,6,cT1_Sedan_Audi_not_cT2_SUV_Audi
319,6,cT1_Sedan_Audi__cT2_SUV_Audi
320,6,not_cT1_Sedan_Audi__cT2_SUV_Audi
321,6,cT1_Sedan_Audi_not_cT2_Audi
322,6,cT1_Sedan_Audi__cT2_Audi
323,6,not_cT1_Sedan_Audi__cT2_Audi
324,7,cT1_Wagon_not_cT2_SUV_BMW
325,7,cT1_Wagon__cT2_SUV_BMW
326,7,not_cT1_Wagon__cT2_SUV_BMW
327,7,cT1_Wagon_not_cT2_BMW
328,7,cT1_Wagon__cT2_BMW
329,7,not_cT1_Wagon__cT2_BMW
330,7,cT1_Wagon_not_cT2_Audi
331,7,cT1_Wagon__cT2_Audi
332,7,not_cT1_Wagon__cT2_Audi
333,7,cT1_SUV_not_cT2_SUV_BMW
334,7,cT1_SUV__cT2_SUV_BMW
335,7,not_cT1_SUV__cT2_SUV_BMW
336,7,cT1_SUV_not_cT2_BMW
337,7,cT1_SUV__cT2_BMW
338,7,not_cT1_SUV__cT2_BMW
339,7,cT1_SUV_not_cT2_Sedan_Audi
340,7,cT1_SUV__cT2_Sedan_Audi
341,7,not_cT1_SUV__cT2_Sedan_Audi
342,7,cT1_SUV_not_cT2_SUV_Audi
343,7,cT1_SUV__cT2_SUV_Audi
344,7,not_cT1_SUV__cT2_SUV_Audi
345,7,cT1_SUV_not_cT2_Audi
346,7,cT1_SUV__cT2_Audi
347,7,not_cT1_SUV__cT2_Audi
348,7,cT1_Sedan_not_cT2_SUV_BMW
349,7,cT1_Sedan__cT2_SUV_BMW
350,7,not_cT1_Sedan__cT2_SUV_BMW
351,7,cT1_Sedan_not_cT2_BMW
352,7,cT1_Sedan__cT2_BMW
353,7,not_cT1_Sedan__cT2_BMW
354,7,cT1_Sedan_not_cT2_Sedan_Audi
355,7,cT1_Sedan__cT2_Sedan_Audi
356,7,not_cT1_Sedan__cT2_Sedan_Audi
357,7,cT1_Sedan_not_cT2_SUV_Audi
358,7,cT1_Sedan__cT2_SUV_Audi
359,7,not_cT1_Sedan__cT2_SUV_Audi
360,7,cT1_Sedan_not_cT2_Audi
361,7,cT1_Sedan__cT2_Audi
362,7,not_cT1_Sedan__cT2_Audi
363,7,cT1_Sedan_Audi_not_cT2_SUV_BMW
364,7,cT1_Sedan_Audi__cT2_SUV_BMW
365,7,not_cT1_Sedan_Audi__cT2_SUV_BMW
366,7,cT1_Sedan_Audi_not_cT2_BMW
367,7,cT1_Sedan_Audi__cT2_BMW
368,7,not_cT1_Sedan_Audi__cT2_BMW
369,7,cT1_Sedan_Audi_not_cT2_Sedan_Audi
370,7,cT1_Sedan_Audi__cT2_Sedan_Audi
371,7,not_cT1_Sedan_Audi__cT2_Sedan_Audi
372,7,cT1_Sedan_Audi_not_cT2_SUV_Audi
373,7,cT1_Sedan_Audi__cT2_SUV_Audi
374,7,not_cT1_Sedan_Audi__cT2_SUV_Audi
375,7,cT1_Sedan_Audi_not_cT2_Audi
376,7,cT1_Sedan_Audi__cT2_Audi
377,7,not_cT1_Sedan_Audi__cT2_Audi
378,8,cT1_Wagon_not_cT2_SUV_BMW
379,8,cT1_Wagon__cT2_SUV_BMW
380,8,not_cT1_Wagon__cT2_SUV_BMW
381,8,cT1_Wagon_not_cT2_BMW
382,8,cT1_Wagon__cT2_BMW
383,8,not_cT1_Wagon__cT2_BMW
384,8,cT1_Wagon_not_cT2_Audi
385,8,cT1_Wagon__cT2_Audi
386,8,not_cT1_Wagon__cT2_Audi
387,8,cT1_SUV_not_cT2_SUV_BMW
388,8,cT1_SUV__cT2_SUV_BMW
389,8,not_cT1_SUV__cT2_SUV_BMW
390,8,cT1_SUV_not_cT2_BMW
391,8,cT1_SUV__cT2_BMW
392,8,not_cT1_SUV__cT2_BMW
393,8,cT1_SUV_not_cT2_Sedan_Audi
394,8,cT1_SUV__cT2_Sedan_Audi
395,8,not_cT1_SUV__cT2_Sedan_Audi
396,8,cT1_SUV_not_cT2_SUV_Audi
397,8,cT1_SUV__cT2_SUV_Audi
398,8,not_cT1_SUV__cT2_SUV_Audi
399,8,cT1_SUV_not_cT2_Audi
400,8,cT1_SUV__cT2_Audi
401,8,not_cT1_SUV__cT2_Audi
402,8,cT1_Sedan_not_cT2_SUV_BMW
403,8,cT1_Sedan__cT2_SUV_BMW
404,8,not_cT1_Sedan__cT2_SUV_BMW
405,8,cT1_Sedan_not_cT2_BMW
406,8,cT1_Sedan__cT2_BMW
407,8,not_cT1_Sedan__cT2_BMW
408,8,cT1_Sedan_not_cT2_Sedan_Audi
409,8,cT1_Sedan__cT2_Sedan_Audi
410,8,not_cT1_Sedan__cT2_Sedan_Audi
411,8,cT1_Sedan_not_cT2_SUV_Audi
412,8,cT1_Sedan__cT2_SUV_Audi
413,8,not_cT1_Sedan__cT2_SUV_Audi
414,8,cT1_Sedan_not_cT2_Audi
415,8,cT1_Sedan__cT2_Audi
416,8,not_cT1_Sedan__cT2_Audi
417,8,cT1_Sedan_Audi_not_cT2_SUV_BMW
418,8,cT1_Sedan_Audi__cT2_SUV_BMW
419,8,not_cT1_Sedan_Audi__cT2_SUV_BMW
420,8,cT1_Sedan_Audi_not_cT2_BMW
421,8,cT1_Sedan_Audi__cT2_BMW
422,8,not_cT1_Sedan_Audi__cT2_BMW
423,8,cT1_Sedan_Audi_not_cT2_Sedan_Audi
424,8,cT1_Sedan_Audi__cT2_Sedan_Audi
425,8,not_cT1_Sedan_Audi__cT2_Sedan_Audi
426,8,cT1_Sedan_Audi_not_cT2_SUV_Audi
427,8,cT1_Sedan_Audi__cT2_SUV_Audi
428,8,not_cT1_Sedan_Audi__cT2_SUV_Audi
429,8,cT1_Sedan_Audi_not_cT2_Audi
430,8,cT1_Sedan_Audi__cT2_Audi
431,8,not_cT1_Sedan_Audi__cT2_Audi
432,9,cT1_Wagon_not_cT2_SUV_BMW
433,9,cT1_Wagon__cT2_SUV_BMW
434,9,not_cT1_Wagon__cT2_SUV_BMW
435,9,cT1_Wagon_not_cT2_BMW
436,9,cT1_Wagon__cT2_BMW
437,9,not_cT1_Wagon__cT2_BMW
438,9,cT1_Wagon_not_cT2_Audi
439,9,cT1_Wagon__cT2_Audi
440,9,not_cT1_Wagon__cT2_Audi
441,9,cT1_SUV_not_cT2_SUV_BMW
442,9,cT1_SUV__cT2_SUV_BMW
443,9,not_cT1_SUV__cT2_SUV_BMW
444,9,cT1_SUV_not_cT2_BMW
445,9,cT1_SUV__cT2_BMW
446,9,not_cT1_SUV__cT2_BMW
447,9,cT1_SUV_not_cT2_Sedan_Audi
448,9,cT1_SUV__cT2_Sedan_Audi
449,9,not_cT1_SUV__cT2_Sedan_Audi
450,9,cT1_SUV_not_cT2_SUV_Audi
451,9,cT1_SUV__cT2_SUV_Audi
452,9,not_cT1_SUV__cT2_SUV_Audi
453,9,cT1_SUV_not_cT2_Audi
454,9,cT1_SUV__cT2_Audi
455,9,not_cT1_SUV__cT2_Audi
456,9,cT1_Sedan_not_cT2_SUV_BMW
457,9,cT1_Sedan__cT2_SUV_BMW
458,9,not_cT1_Sedan__cT2_SUV_BMW
459,9,cT1_Sedan_not_cT2_BMW
460,9,cT1_Sedan__cT2_BMW
461,9,not_cT1_Sedan__cT2_BMW
462,9,cT1_Sedan_not_cT2_Sedan_Audi
463,9,cT1_Sedan__cT2_Sedan_Audi
464,9,not_cT1_Sedan__cT2_Sedan_Audi
465,9,cT1_Sedan_not_cT2_SUV_Audi
466,9,cT1_Sedan__cT2_SUV_Audi
467,9,not_cT1_Sedan__cT2_SUV_Audi
468,9,cT1_Sedan_not_cT2_Audi
469,9,cT1_Sedan__cT2_Audi
470,9,not_cT1_Sedan__cT2_Audi
471,9,cT1_Sedan_Audi_not_cT2_SUV_BMW
472,9,cT1_Sedan_Audi__cT2_SUV_BMW
473,9,not_cT1_Sedan_Audi__cT2_SUV_BMW
474,9,cT1_Sedan_Audi_not_cT2_BMW
475,9,cT1_Sedan_Audi__cT2_BMW
476,9,not_cT1_Sedan_Audi__cT2_BMW
477,9,cT1_Sedan_Audi_not_cT2_Sedan_Audi
478,9,cT1_Sedan_Audi__cT2_Sedan_Audi
479,9,not_cT1_Sedan_Audi__cT2_Sedan_Audi
480,9,cT1_Sedan_Audi_not_cT2_SUV_Audi
481,9,cT1_Sedan_Audi__cT2_SUV_Audi
482,9,not_cT1_Sedan_Audi__cT2_SUV_Audi
483,9,cT1_Sedan_Audi_not_cT2_Audi
484,9,cT1_Sedan_Audi__cT2_Audi
485,9,not_cT1_Sedan_Audi__cT2_Audi
486,10,cT1_Wagon_not_cT2_SUV_BMW
487,10,cT1_Wagon__cT2_SUV_BMW
488,10,not_cT1_Wagon__cT2_SUV_BMW
489,10,cT1_Wagon_not_cT2_BMW
490,10,cT1_Wagon__cT2_BMW
491,10,not_cT1_Wagon__cT2_BMW
492,10,cT1_Wagon_not_cT2_Audi
493,10,cT1_Wagon__cT2_Audi
494,10,not_cT1_Wagon__cT2_Audi
495,10,cT1_SUV_not_cT2_SUV_BMW
496,10,cT1_SUV__cT2_SUV_BMW
497,10,not_cT1_SUV__cT2_SUV_BMW
498,10,cT1_SUV_not_cT2_BMW
499,10,cT1_SUV__cT2_BMW
500,10,not_cT1_SUV__cT2_BMW
501,10,cT1_SUV_not_cT2_Sedan_Audi
502,10,cT1_SUV__cT2_Sedan_Audi
503,10,not_cT1_SUV__cT2_Sedan_Audi
504,10,cT1_SUV_not_cT2_SUV_Audi
505,10,cT1_SUV__cT2_SUV_Audi
506,10,not_cT1_SUV__cT2_SUV_Audi
507,10,cT1_SUV_not_cT2_Audi
508,10,cT1_SUV__cT2_Audi
509,10,not_cT1_SUV__cT2_Audi
510,10,cT1_Sedan_not_cT2_SUV_BMW
511,10,cT1_Sedan__cT2_SUV_BMW
512,10,not_cT1_Sedan__cT2_SUV_BMW
513,10,cT1_Sedan_not_cT2_BMW
514,10,cT1_Sedan__cT2_BMW
515,10,not_cT1_Sedan__cT2_BMW
516,10,cT1_Sedan_not_cT2_Sedan_Audi
517,10,cT1_Sedan__cT2_Sedan_Audi
518,10,not_cT1_Sedan__cT2_Sedan_Audi
519,10,cT1_Sedan_not_cT2_SUV_Audi
520,10,cT1_Sedan__cT2_SUV_Audi
521,10,not_cT1_Sedan__cT2_SUV_Audi
522,10,cT1_Sedan_not_cT2_Audi
523,10,cT1_Sedan__cT2_Audi
524,10,not_cT1_Sedan__cT2_Audi
525,10,cT1_Sedan_Audi_not_cT2_SUV_BMW
526,10,cT1_Sedan_Audi__cT2_SUV_BMW
527,10,not_cT1_Sedan_Audi__cT2_SUV_BMW
528,10,cT1_Sedan_Audi_not_cT2_BMW
529,10,cT1_Sedan_Audi__cT2_BMW
530,10,not_cT1_Sedan_Audi__cT2_BMW
531,10,cT1_Sedan_Audi_not_cT2_Sedan_Audi
532,10,cT1_Sedan_Audi__cT2_Sedan_Audi
533,10,not_cT1_Sedan_Audi__cT2_Sedan_Audi
534,10,cT1_Sedan_Audi_not_cT2_SUV_Audi
535,10,cT1_Sedan_Audi__cT2_SUV_Audi
536,10,not_cT1_Sedan_Audi__cT2_SUV_Audi
537,10,cT1_Sedan_Audi_not_cT2_Audi
538,10,cT1_Sedan_Audi__cT2_Audi
539,10,not_cT1_Sedan_Audi__cT2_Audi
540,11,cT1_Wagon_not_cT2_SUV_BMW
541,11,cT1_Wagon__cT2_SUV_BMW
542,11,not_cT1_Wagon__cT2_SUV_BMW
543,11,cT1_Wagon_not_cT2_BMW
544,11,cT1_Wagon__cT2_BMW
545,11,not_cT1_Wagon__cT2_BMW
546,11,cT1_Wagon_not_cT2_Audi
