,pw,x1,x2,x3
925,14,16,0,4
926,14,17,0,5
927,14,18,0,0
928,14,19,0,1
929,14,20,0,2
930,14,21,0,3
931,14,22,0,4
932,14,23,0,5
933,14,24,0,0
934,14,25,0,1
935,14,26,0,2
936,14,27,0,3
937,14,28,0,4
938,14,29,0,5
939,14,30,0,0
940,14,31,0,1
941,14,32,0,2
942,14,33,0,3
943,14,34,0,4
944,14,35,0,5
945,14,1,1,0
946,14,2,1,0
947,14,3,1,0
948,14,4,1,0
949,14,5,1,0
950,14,6,1,1
951,14,7,1,1
952,14,8,1,1
953,14,9,1,1
954,14,10,1,1
955,14,11,1,1
956,14,12,1,2
957,14,13,1,2
958,14,14,1,2
959,14,15,1,2
960,14,16,1,2
961,14,17,1,2
962,14,18,1,3
963,14,19,1,3
964,14,20,1,3
965,14,21,1,3
966,14,22,1,3
967,14,23,1,3
968,14,24,1,4
969,14,25,1,4
970,14,26,1,4
971,14,27,1,4
972,14,28,1,4
973,14,29,1,4
974,14,30,1,5
975,14,31,1,5
976,14,32,1,5
977,14,33,1,5
978,14,34,1,5
979,14,35,1,5
980,15,1,0,1
981,15,2,0,2
982,15,3,0,3
983,15,4,0,4
984,15,5,0,5
985,15,6,0,0
986,15,7,0,1
987,15,8,0,2
988,15,9,0,3
989,15,10,0,4
990,15,11,0,5
991,15,12,0,0
992,15,13,0,1
993,15,14,0,2
994,15,15,0,3
995,15,16,0,4
996,15,17,0,5
997,15,18,0,0
998,15,19,0,1
999,15,20,0,2
1000,15,21,0,3
1001,15,22,0,4
1002,15,23,0,5
1003,15,24,0,0
1004,15,25,0,1
1005,15,26,0,2
1006,15,27,0,3
1007,15,28,0,4
1008,15,29,0,5
1009,15,30,0,0
1010,15,31,0,1
1011,15,32,0,2
1012,15,33,0,3
1013,15,34,0,4
1014,15,35,0,5
1015,15,1,1,0
1016,15,2,1,0
1017,15,3,1,0
1018,15,4,1,0
1019,15,5,1,0
1020,15,6,1,1
1021,15,7,1,1
1022,15,8,1,1
1023,15,9,1,1
1024,15,10,1,1
1025,15,11,1,1
1026,15,12,1,2
1027,15,13,1,2
1028,15,14,1,2
1029,15,15,1,2
1030,15,16,1,2
